20	94.759811
20.290906698750476	94.759811
20.586044732869844	94.8129876779707
20.885475648548283	94.86156736905365
21.189261887185914	94.91328191114702
21.49746679841394	94.9650414833601
21.810154653305165	95.01141340796525
22.12739065777668	95.03274943434148
22.449240966187475	95.0392912266233
22.77577269513385	95.03422834682118
23.107053937445478	95.04163001692845
23.44315377638505	95.07949626253327
23.784142300054445	95.15030103052165
24.130090616010463	95.23203103291519
24.481070866093134	95.29442002001883
24.837156241469714	95.32561000886814
25.1984209978975	95.32003383526349
25.56494047120865	95.30935297641655
25.936791093020236	95.31815365213288
26.3140504066728	95.35749988114092
26.69679708340074	95.4137404943837
27.08511093873791	95.45907397786847
27.47907294916184	95.4740888201637
27.878765268980047	95.47198004759129
28.284271247461966	95.47650235703534
28.695675446220072	95.49870567155295
29.11306365684382	95.53731231063415
29.536522918790062	95.57963252991286
29.966141537533712	95.60921091257612
30.402009102982383	95.62928071689336
30.844216508158908	95.64860972424196
31.29285596815558	95.66906659132299
31.74802103936409	95.68439470539248
32.20980663898519	95.69174962490614
32.67830906482211	95.69398855627776
33.153626015361866	95.6981681709112
33.63585661014871	95.7072236892592
34.125101410453844	95.71718348870546
34.62146244024586	95.72391207017232
35.12504320746613	95.73071027980674
35.635948725613716	95.74639930130378
36.15428553564419	95.77390938908322
36.68016172818701	95.80187025499704
37.21368696608603	95.81263027492986
37.754972507267915	95.80236234944353
38.30413122794313	95.78621941762624
38.86127764614443	95.78298568642981
39.4265279456077	95.79072679895734
40.000000000000206	95.797256
40.58181339750116	95.79804048101256
41.1720894657399	95.80469264649236
41.77095129709678	95.8313768630865
42.37852377437204	95.87469900351144
42.9949335968281	95.89761140560768
43.62030930661056	95.87603242140321
44.25478131555359	95.85441302478078
44.89848193237519	95.87897826869758
45.55154539026795	95.90807721519394
46.21410787489121	95.8740237294662
46.88630755277036	95.83153619105022
47.56828460010916	95.85224791932991
48.260181232021196	95.87572311917052
48.962141732186545	95.8256049379025
49.674312482939705	95.78229815674082
